distribution,fpr,tpr,threshold_keV
original,0.00017547607421875,0.005900065104166667,2988.46875
original,0.00017547607421875,0.00592041015625,2988.375
original,0.00017547607421875,0.005986531575520833,2988.25
original,0.00017547607421875,0.0059967041015625,2988.125
original,0.00017547607421875,0.006001790364583333,2988.0625
original,0.000179290771484375,0.006062825520833333,2988.0
original,0.000179290771484375,0.006083170572916667,2987.875
original,0.00018310546875,0.006139119466145833,2987.75
original,0.00018310546875,0.006154378255208333,2987.625
original,0.000186920166015625,0.006189982096354167,2987.5
original,0.000186920166015625,0.0062103271484375,2987.375
original,0.00019073486328125,0.0062408447265625,2987.25
original,0.00019073486328125,0.006261189778645833,2987.125
original,0.00019073486328125,0.0062713623046875,2987.0
original,0.00019073486328125,0.006291707356770833,2986.875
original,0.00019073486328125,0.006337483723958333,2986.75
original,0.00019073486328125,0.00634765625,2986.625
original,0.00019073486328125,0.006378173828125,2986.5
original,0.00019073486328125,0.006383260091145833,2986.375
original,0.00019073486328125,0.006403605143229167,2986.25
original,0.00019073486328125,0.006413777669270833,2986.125
original,0.00019073486328125,0.006418863932291667,2986.0625
original,0.00019073486328125,0.006434122721354167,2986.0
original,0.00019073486328125,0.006444295247395833,2985.875
original,0.00019073486328125,0.006490071614583333,2985.75
original,0.00019073486328125,0.006520589192708333,2985.5
original,0.00019073486328125,0.00653076171875,2985.375
original,0.00019073486328125,0.006581624348958333,2985.25
original,0.00019073486328125,0.006657918294270833,2985.0
original,0.00019073486328125,0.006734212239583333,2984.75
original,0.00019073486328125,0.006749471028645833,2984.625
original,0.00019073486328125,0.006754557291666667,2984.59375
original,0.00019073486328125,0.006825764973958333,2984.5
original,0.00019073486328125,0.0068359375,2984.375
original,0.00019073486328125,0.006876627604166667,2984.25
original,0.00019073486328125,0.006886800130208333,2984.125
original,0.00019073486328125,0.006917317708333333,2984.0
original,0.00019073486328125,0.006937662760416667,2983.875
original,0.00019073486328125,0.006983439127604167,2983.75
original,0.00019073486328125,0.006988525390625,2983.625
original,0.00019073486328125,0.0070343017578125,2983.5
original,0.00019073486328125,0.007044474283854167,2983.375
original,0.00019073486328125,0.007090250651041667,2983.25
original,0.00019073486328125,0.007105509440104167,2983.125
original,0.00019073486328125,0.007110595703125,2983.0703125
original,0.00019073486328125,0.00714111328125,2983.0
original,0.00019073486328125,0.0071563720703125,2982.875
original,0.00019073486328125,0.0072021484375,2982.75
original,0.00019073486328125,0.0072174072265625,2982.625
original,0.00019073486328125,0.007258097330729167,2982.5
original,0.00019073486328125,0.007273356119791667,2982.375
original,0.00019073486328125,0.007319132486979167,2982.25
original,0.00019073486328125,0.00732421875,2982.1875
original,0.00019073486328125,0.0073394775390625,2982.125
original,0.00019073486328125,0.007344563802083333,2982.0625
original,0.00019073486328125,0.007410685221354167,2982.0
original,0.00019073486328125,0.0074310302734375,2981.875
original,0.00019073486328125,0.007476806640625,2981.75
original,0.00019073486328125,0.007497151692708333,2981.625
original,0.00019073486328125,0.007542928059895833,2981.5
original,0.00019073486328125,0.007558186848958333,2981.375
original,0.00019073486328125,0.0075836181640625,2981.25
original,0.00019073486328125,0.007588704427083333,2981.125
original,0.00019073486328125,0.007598876953125,2981.0625
original,0.00019073486328125,0.007654825846354167,2981.0
original,0.00019073486328125,0.007680257161458333,2980.875
original,0.00019073486328125,0.007685343424479167,2980.8125
original,0.000194549560546875,0.007715861002604167,2980.75
original,0.000194549560546875,0.007726033528645833,2980.625
original,0.000194549560546875,0.007776896158854167,2980.5
original,0.000194549560546875,0.007781982421875,2980.375
original,0.000194549560546875,0.007843017578125,2980.25
original,0.000194549560546875,0.007853190104166666,2980.1875
original,0.000194549560546875,0.007878621419270834,2980.125
original,0.000194549560546875,0.007883707682291666,2980.0625
original,0.0001983642578125,0.0079345703125,2980.0
original,0.0001983642578125,0.007939656575520834,2979.875
original,0.0001983642578125,0.007970174153645834,2979.75
original,0.0001983642578125,0.007975260416666666,2979.6875
original,0.0001983642578125,0.007990519205729166,2979.625
original,0.0001983642578125,0.0080718994140625,2979.5
original,0.0001983642578125,0.008092244466145834,2979.375
original,0.0001983642578125,0.008143107096354166,2979.25
original,0.0001983642578125,0.008158365885416666,2979.125
original,0.0001983642578125,0.0081634521484375,2979.0625
original,0.0001983642578125,0.008183797200520834,2979.0
original,0.0001983642578125,0.008188883463541666,2978.9375
original,0.0001983642578125,0.008209228515625,2978.875
original,0.0001983642578125,0.008244832356770834,2978.75
original,0.0001983642578125,0.0082550048828125,2978.625
original,0.0001983642578125,0.008260091145833334,2978.5625
original,0.0001983642578125,0.008305867513020834,2978.5
original,0.0001983642578125,0.008326212565104166,2978.375
original,0.0001983642578125,0.008356730143229166,2978.25
original,0.0001983642578125,0.008371988932291666,2978.125
original,0.0001983642578125,0.0083770751953125,2978.0625
original,0.0001983642578125,0.008443196614583334,2978.0
original,0.0001983642578125,0.008458455403645834,2977.875
original,0.0001983642578125,0.008463541666666666,2977.8125
original,0.0001983642578125,0.008534749348958334,2977.75
original,0.0001983642578125,0.008555094401041666,2977.625
original,0.0001983642578125,0.008600870768229166,2977.5
original,0.0001983642578125,0.008626302083333334,2977.375
original,0.0001983642578125,0.008687337239583334,2977.25
original,0.0001983642578125,0.008707682291666666,2977.125
original,0.0001983642578125,0.0087127685546875,2977.0625
original,0.0001983642578125,0.008778889973958334,2977.0
original,0.0001983642578125,0.008783976236979166,2976.9375
original,0.0001983642578125,0.008794148763020834,2976.875
original,0.0001983642578125,0.008799235026041666,2976.8125
original,0.0001983642578125,0.0089111328125,2976.75
original,0.000202178955078125,0.008921305338541666,2976.625
original,0.000202178955078125,0.008961995442708334,2976.5
original,0.000202178955078125,0.008977254231770834,2976.375
original,0.000202178955078125,0.008982340494791666,2976.3125
original,0.000202178955078125,0.009053548177083334,2976.25
original,0.000202178955078125,0.009063720703125,2976.1875
original,0.000202178955078125,0.009084065755208334,2976.125
original,0.000202178955078125,0.009129842122395834,2976.0
original,0.000202178955078125,0.0091400146484375,2975.875
original,0.000202178955078125,0.009145100911458334,2975.8125
original,0.000202178955078125,0.0092010498046875,2975.75
original,0.000202178955078125,0.009211222330729166,2975.6875
original,0.000202178955078125,0.009246826171875,2975.625
original,0.000202178955078125,0.009251912434895834,2975.5625
original,0.000202178955078125,0.009287516276041666,2975.5
original,0.000202178955078125,0.009312947591145834,2975.375
original,0.000202178955078125,0.0093231201171875,2975.3125
original,0.000202178955078125,0.009373982747395834,2975.25
original,0.000202178955078125,0.009379069010416666,2975.1875
original,0.000202178955078125,0.0093994140625,2975.125
original,0.000202178955078125,0.009409586588541666,2975.0625
original,0.00020599365234375,0.0094757080078125,2975.0
original,0.00020599365234375,0.009485880533854166,2974.875
original,0.00020599365234375,0.009562174479166666,2974.75
original,0.00020599365234375,0.0095672607421875,2974.6875
original,0.00020599365234375,0.00958251953125,2974.625
original,0.000209808349609375,0.0096435546875,2974.5
original,0.000209808349609375,0.009648640950520834,2974.4375
original,0.000209808349609375,0.009674072265625,2974.375
original,0.000213623046875,0.0097808837890625,2974.25
original,0.000213623046875,0.009791056315104166,2974.125
original,0.000217437744140625,0.009836832682291666,2974.0
original,0.000217437744140625,0.009847005208333334,2973.875
original,0.000217437744140625,0.009857177734375,2973.8125
original,0.000217437744140625,0.0098876953125,2973.75
original,0.000217437744140625,0.009892781575520834,2973.6875
original,0.000217437744140625,0.009908040364583334,2973.625
original,0.000217437744140625,0.009984334309895834,2973.5
original,0.000217437744140625,0.010014851888020834,2973.375
original,0.000217437744140625,0.010101318359375,2973.25
original,0.000217437744140625,0.010106404622395834,2973.15625
original,0.000217437744140625,0.010111490885416666,2973.125
original,0.000217437744140625,0.0101165771484375,2973.0625
original,0.000217437744140625,0.010182698567708334,2973.0
original,0.000217437744140625,0.010197957356770834,2972.875
original,0.000217437744140625,0.010274251302083334,2972.75
original,0.000217437744140625,0.010289510091145834,2972.625
original,0.000217437744140625,0.0103759765625,2972.5
original,0.000217437744140625,0.010386149088541666,2972.375
original,0.00022125244140625,0.010386149088541666,2972.3125
original,0.00022125244140625,0.010447184244791666,2972.25
original,0.00022125244140625,0.010472615559895834,2972.125
original,0.00022125244140625,0.010528564453125,2972.0
original,0.00022125244140625,0.010548909505208334,2971.875
original,0.00022125244140625,0.010553995768229166,2971.8125
original,0.00022125244140625,0.010630289713541666,2971.75
original,0.00022125244140625,0.010655721028645834,2971.625
original,0.00022125244140625,0.010701497395833334,2971.5
original,0.00022125244140625,0.010716756184895834,2971.375
original,0.00022125244140625,0.010721842447916666,2971.3125
original,0.00022125244140625,0.0107879638671875,2971.25
original,0.00022125244140625,0.010793050130208334,2971.1875
original,0.00022125244140625,0.010823567708333334,2971.125
original,0.00022125244140625,0.010828653971354166,2971.0625
original,0.00022125244140625,0.0108642578125,2971.0
original,0.00022125244140625,0.010874430338541666,2970.875
original,0.00022125244140625,0.010955810546875,2970.75
original,0.00022125244140625,0.010960896809895834,2970.65625
original,0.00022125244140625,0.010986328125,2970.625
original,0.00022125244140625,0.010991414388020834,2970.5625
original,0.000225067138671875,0.011072794596354166,2970.5
original,0.000225067138671875,0.011088053385416666,2970.375
original,0.000225067138671875,0.0110931396484375,2970.3125
original,0.000225067138671875,0.011159261067708334,2970.25
original,0.000225067138671875,0.011164347330729166,2970.1875
original,0.000225067138671875,0.0111846923828125,2970.125
original,0.000225067138671875,0.011199951171875,2970.0625
original,0.000225067138671875,0.011271158854166666,2970.0
original,0.000225067138671875,0.0112762451171875,2969.984375
original,0.000225067138671875,0.011286417643229166,2969.875
original,0.0002288818359375,0.011332194010416666,2969.75
original,0.000232696533203125,0.0113372802734375,2969.625
original,0.000232696533203125,0.011342366536458334,2969.5625
original,0.00023651123046875,0.011383056640625,2969.5
original,0.00023651123046875,0.011388142903645834,2969.4375
original,0.00023651123046875,0.011418660481770834,2969.375
original,0.000240325927734375,0.011454264322916666,2969.25
original,0.000240325927734375,0.011464436848958334,2969.125
original,0.000240325927734375,0.0115203857421875,2969.0
original,0.000240325927734375,0.0115509033203125,2968.875
original,0.000240325927734375,0.0115966796875,2968.75
original,0.000240325927734375,0.011601765950520834,2968.6875
original,0.000240325927734375,0.011617024739583334,2968.625
original,0.000244140625,0.011683146158854166,2968.5
original,0.000244140625,0.011708577473958334,2968.375
original,0.000244140625,0.011713663736979166,2968.3125
original,0.000247955322265625,0.011784871419270834,2968.25
original,0.000247955322265625,0.011820475260416666,2968.125
original,0.000247955322265625,0.0118255615234375,2968.0625
original,0.00025177001953125,0.011896769205729166,2968.0
original,0.00025177001953125,0.01190185546875,2967.875
original,0.00025177001953125,0.011983235677083334,2967.75
original,0.00025177001953125,0.011998494466145834,2967.625
original,0.00025177001953125,0.012029012044270834,2967.5
original,0.00025177001953125,0.012034098307291666,2967.4375
original,0.00025177001953125,0.0120391845703125,2967.40625
original,0.00025177001953125,0.012054443359375,2967.375
original,0.000255584716796875,0.012115478515625,2967.25
original,0.000255584716796875,0.012151082356770834,2967.125
original,0.000255584716796875,0.012232462565104166,2967.0
original,0.000255584716796875,0.012262980143229166,2966.875
original,0.000255584716796875,0.01226806640625,2966.8125
original,0.000255584716796875,0.012364705403645834,2966.75
original,0.000255584716796875,0.0123748779296875,2966.625
original,0.0002593994140625,0.012507120768229166,2966.5
original,0.0002593994140625,0.012547810872395834,2966.375
original,0.0002593994140625,0.012603759765625,2966.25
original,0.0002593994140625,0.012608846028645834,2966.1875
original,0.0002593994140625,0.012639363606770834,2966.125
original,0.0002593994140625,0.012644449869791666,2966.0625
original,0.0002593994140625,0.0126953125,2966.0
original,0.0002593994140625,0.012700398763020834,2965.9375
original,0.0002593994140625,0.012715657552083334,2965.875
original,0.0002593994140625,0.0128326416015625,2965.75
original,0.0002593994140625,0.012837727864583334,2965.6875
original,0.0002593994140625,0.0128631591796875,2965.625
original,0.0002593994140625,0.012868245442708334,2965.5625
original,0.0002593994140625,0.012934366861979166,2965.5
original,0.0002593994140625,0.012964884440104166,2965.375
original,0.0002593994140625,0.012969970703125,2965.3125
original,0.000263214111328125,0.013010660807291666,2965.25
original,0.000263214111328125,0.013025919596354166,2965.125
